playerId,playerName,nationality,club,overall
5900,Daniel Ojeda Saranova,Spain,Albacete BP,69
5901,守田 英正,Japan,Kawasaki Frontale,69
5902,João Klauss de Mello,Brazil,LASK Linz,69
5903,Óscar Valentín Martín Luengo,Spain,Rayo Vallecano,69
5904,Santiago Rojas,Paraguay,Paraguay,69
5905,Diego Valdez,Paraguay,Atlético de San Luis,69
5906,Nabil Dunga,Egypt,Egypt,69
5907,Carlos Alberto Guzmán Fonseca,Mexico,Club Necaxa,69
5908,Jordan Obita,England,Reading,69
5909,Johannes Brinkies,Germany,FSV Zwickau,69
5910,Sandy Walsh,Netherlands,SV Zulte-Waregem,69
5911,Hjörtur Hermannsson,Iceland,Brøndby IF,69
5912,Bilal Başaçıkoğlu,Turkey,Kayserispor,69
5913,Declan John,Wales,Swansea City,69
5914,Josip Radošević,Croatia,Brøndby IF,69
5915,Eduardo López,Mexico,Guadalajara,69
5916,Kwasi Okyere Wriedt,Ghana,Bayern München II,69
5917,Daniel Rosero Valencia,Colombia,Deportivo Cali,69
5918,Gaetano Monachello,Italy,Pordenone,69
5919,Cristiano Lombardi,Italy,US Salernitana 1919,69
5920,Lukas Spalvis,Lithuania,1. FC Kaiserslautern,69
5921,Juan Cruz Kaprof,Argentina,Arsenal de Sarandí,69
5922,Peet Bijen,Netherlands,FC Twente,69
5923,Andrea Barberis,Italy,Crotone,69
5924,Alex Ferrari,Italy,Sampdoria,69
5925,Lorenzo Venuti,Italy,Fiorentina,69
5926,Ahmed El Messaoudi,Morocco,FC Groningen,69
5927,Alexander Mesa Travieso,Spain,Cádiz CF,69
5928,Paul Seguin,Germany,SpVgg Greuther Fürth,69
5929,Tobias Pachonik,Germany,VVV-Venlo,69
5930,Fabian Bredlow,Germany,VfB Stuttgart,69
5931,Craig MacGillivray,Scotland,Portsmouth,69
5932,Sheraldo Becker,Netherlands,1. FC Union Berlin,69
5933,Omar Andrés Rodríguez Martínez,Colombia,Deportivo Cali,69
5934,Jeppe Tverskov,Denmark,Odense Boldklub,69
5935,David García Zubiria,Spain,CA Osasuna,69
5936,Branco Ampuero,Chile,CD Antofagasta,69
5937,Oliver Burke,Scotland,West Bromwich Albion,69
5938,Sergio Henrique Santos Gomes,Brazil,Philadelphia Union,69
5939,Bart Nieuwkoop,Netherlands,Feyenoord,69
5940,Lamin Jallow,Gambia,US Salernitana 1919,69
5941,Calvin Verdonk,Netherlands,FC Twente,69
5942,Mërgim Vojvoda,Kosovo,Standard de Liège,69
5943,Joseph Amoah,Ghana,Vitória Guimarães,69
5944,Diego Johannesson Pando,Iceland,Real Oviedo,69
5945,Mohammed Osman,Syria,Heracles Almelo,69
5946,Jannik Huth,Germany,SC Paderborn 07,69
5947,Hernán Toledo,Argentina,Club Atlético Banfield,69
5948,植田 直通,Japan,KSV Cercle Brugge,69
5949,Jannik Müller,Germany,SG Dynamo Dresden,69
5950,José Antonio Martínez Gil,Spain,Granada CF,69
5951,Benito Ramírez del Toro,Spain,UD Las Palmas,69
5952,Nick Lima,United States,San Jose Earthquakes,69
5953,Philipp Förster,Germany,SV Sandhausen,69
5954,Jesper Verlaat,Netherlands,SV Sandhausen,69
5955,Ivan Ljubić,Austria,SK Sturm Graz,69
5956,Guillermo Soto,Chile,CD Palestino,69
5957,Ali Gholizadeh,Iran,Sporting de Charleroi,69
5958,Aleksandar Vukotić,Serbia,Waasland-Beveren,69
5959,Christos Albanis,Greece,AEK Athens,69
5960,Juan Gabriel Rodríguez,Argentina,Defensa y Justicia,69
5961,Jan Van den Bergh,Belgium,KAA Gent,69
5962,Ionuț Vînă,Romania,FCSB (Steaua),69
5963,Jonathan Williams,Wales,Charlton Athletic,69
5964,Doneil Henry,Canada,Vancouver Whitecaps FC,69
5965,Gustav Valsvik,Norway,Rosenborg BK,69
5966,Zander Clark,Scotland,St. Johnstone FC,69
5967,Jamal Blackman,England,Chelsea,69
5968,Mattia Valoti,Italy,SPAL,69
5969,Cenk Şahin,Turkey,FC St. Pauli,69
5970,Benjamin Uphoff,Germany,Karlsruher SC,69
5971,Larry Azouni,Tunisia,KV Kortrijk,69
5972,Amari'i Bell,England,Blackburn Rovers,69
5973,Denys Bain,France,Stade Brestois 29,69
5974,Levent Gülen,Switzerland,Kayserispor,69
5975,Pierre-Yves Polomat,France,Gençlerbirliği SK,69
5976,Matteo Ricci,Italy,Spezia,69
5977,Mickey van der Hart,Netherlands,Lech Poznań,69
5978,Jonathan Buatu Mananga,Angola,Royal Excel Mouscron,69
5979,Bruno Pereira Mendes,Brazil,Cerezo Osaka,69
5980,Besar Halimi,Kosovo,Brøndby IF,69
5981,Mouhamadou-Naby Sarr,France,Charlton Athletic,69
5982,René Klingenburg,Germany,SG Dynamo Dresden,69
5983,José Cevallos,Ecuador,Portimonense SC,69
5984,Lee Evans,Wales,Wigan Athletic,69
5985,Rubén González,Mexico,Club América,69
5986,Maxime Crépeau,Canada,Vancouver Whitecaps FC,69
5987,Osvaldo Bosso,Chile,Audax Italiano,69
5988,Samuel Gustafson,Sweden,Torino,69
5989,Gauthier Gallon,France,ESTAC Troyes,69
5990,Michał Nalepa,Poland,Lechia Gdańsk,69
5991,Alberto Jiménez Benítez,Spain,CD Tenerife,69
5992,Hassane Kamara,France,Stade de Reims,69
5993,Auro Alvaro da Cruz Junior,Brazil,Toronto FC,69
5994,Kylian Hazard,Belgium,KSV Cercle Brugge,69
5995,Philipe Sampaio Azevedo,Brazil,CD Tondela,69
5996,Dominik Nagy,Hungary,Legia Warszawa,69
5997,박용우 朴镕宇,Korea Republic,Ulsan Hyundai FC,69
5998,Julien Laporte,France,FC Lorient,69
5999,Alejandro López de Groot,Spain,Extremadura UD,69
6000,Matheus Reis de Lima,Brazil,Rio Ave FC,69
6001,Robin Krauße,Germany,FC Ingolstadt 04,69
6002,岩波 拓也,Japan,Urawa Red Diamonds,69
6003,奈良 竜樹,Japan,Kawasaki Frontale,69
6004,Aleksandar Jovanović,Serbia,SD Huesca,69
6005,Walterson Silva,Brazil,Famalicão,69
6006,Mohamed Buya Turay,Sierra Leone,Djurgårdens IF,69
6007,知念 庆,Japan,Kawasaki Frontale,69
6008,Adam Zreľák,Slovakia,1. FC Nürnberg,69
6009,Tommaso Augello,Italy,Sampdoria,69
6010,Romario Ibarra,Ecuador,Pachuca,69
6011,Aleksandar Radovanović,Serbia,Racing Club de Lens,69
6012,Milan Havel,Czech Republic,Viktoria Plzeň,69
6013,Claudiu Belu-Iordache,Romania,FCSB (Steaua),69
6014,Cheick Ibrahim Comara,Ivory Coast,Côte d'Ivoire,69
6015,Declan Rudd,England,Preston North End,69
6016,Etzaz Hussain,Norway,Molde FK,69
6017,Carlos Eduardo Fierro Guerrero,Mexico,San Jose Earthquakes,69
6018,Steven Caulker,England,Alanyaspor,69
6019,Jake Bidwell,England,Swansea City,69
6020,Aristote Nsiala,DR Congo,Ipswich Town,69
6021,George Thorne,England,Derby County,69
6022,Erick Estéfano Torres Padilla,Mexico,Club Tijuana,69
6023,Colin Coosemans,Belgium,KAA Gent,69
6024,Josh  Scowen,England,Queens Park Rangers,69
6025,Aiden O'Brien,Republic of Ireland,Millwall,69
6026,Rafał Wolski,Poland,Lechia Gdańsk,69
6027,Saido Berahino,Burundi,SV Zulte-Waregem,69
6028,Fernando Lewis,Netherlands,Willem II,69
6029,Luís Gustavo Ledes Evangelista dos Santos,Portugal,CD Numancia,69
6030,Diego Iván Rubio Kostner,Chile,Colorado Rapids,69
6031,Abdel Slem Billel Omrani,France,CFR Cluj,69
6032,Guillermo Fernández Hierro,Spain,CD Numancia,69
6033,Lenny Nangis,France,Sarpsborg 08 FF,69
6034,Borys Tashchy,Ukraine,FC St. Pauli,69
6035,Wilfried Zahibo,France,New England Revolution,69
6036,Jamie Walker,Scotland,Heart of Midlothian,69
6037,Mohamed Lamine Yattara,Guinea,AJ Auxerre,69
6038,Matty Pearson,England,Luton Town,69
6039,Thomas Lam,Finland,PEC Zwolle,69
6040,Murray Wallace,Scotland,Millwall,69
6041,Thomas Eisfeld,Germany,VfL Bochum 1848,69
6042,Roberto Antonio Correa Silva,Spain,SD Eibar,69
6043,Philipp Ziereis,Germany,FC St. Pauli,69
6044,Birama Touré,Mali,AJ Auxerre,69
6045,Ventura Alvarado,United States,Club Necaxa,69
6046,Benedikt Saller,Germany, SSV Jahn Regensburg,69
6047,Michael Duffy,Northern Ireland,Dundalk,69
6048,Kenan Kodro,Bosnia Herzegovina,Athletic Club de Bilbao,69
6049,Jamal Lowe,England,Wigan Athletic,69
6050,Martin Konczkowski,Poland,Piast Gliwice,69
6051,Nikola Storm,Belgium,KV Mechelen,69
6052,Jamie Maclaren,Australia,Melbourne City FC,69
6053,Aly Ghazal,Egypt,Egypt,69
6054,Jacob Une Larsson,Sweden,Djurgårdens IF,69
6055,José Luis Chunga Vega,Colombia,Junior FC,69
6056,Héctor Antonio Urrego Hurtado,Colombia,Independiente Medellín,69
6057,Sebastián Martínez Muñoz,Chile,CD Huachipato,69
6058,Matías Alejandro Laba,Argentina,Unión La Calera,69
6059,Harrison Manzala,DR Congo,Le Mans FC,69
6060,Juan Ignacio Cavallaro,Argentina,Unión de Santa Fe,69
6061,Edgar Mauricio Gómez Sánchez,Colombia,Rionegro Águilas,69
6062,Jesús David Murillo Largacha,Colombia,Independiente Medellín,69
6063,Steven Fortès,Cape Verde,Racing Club de Lens,69
6064,Guillermo Varela,Uruguay,FC København,69
6065,Théo Pellenard,France,Angers SCO,69
6066,Yairo Yesid Moreno Berrío,Colombia,Club León,69
6067,石柯,China PR,Shanghai SIPG FC,69
6068,Lucas Acevedo,Argentina,Club Atlético Colón,69
6069,Dimitrios Kolovos,Greece,Panathinaikos FC,69
6070,Davide Agazzi,Italy,Livorno,69
6071,Tony Mauricio,France,Racing Club de Lens,69
6072,Quentin Cornette,France,Amiens SC,69
6073,Fabio Enrique Álvarez,Argentina,LA Galaxy,69
6074,김종우 金正友,Korea Republic,Suwon Samsung Bluewings,69
6075,Umut Nayir,Turkey,Beşiktaş JK,69
6076,José David Moya Rojas,Colombia,Deportes Tolima,69
6077,Nicola Falasco,Italy,Perugia,69
6078,铃木 武藏,Japan,Hokkaido Consadole Sapporo,69
6079,野津田 岳人,Japan,Sanfrecce Hiroshima,69
6080,室屋 成,Japan,FC Tokyo,69
6081,Jakob Glesnes,Norway,Strømsgodset IF,69
6082,Carlos Pomares Rayo,Spain,AD Alcorcón,69
6083,Jacobo Kouffaty,Venezuela,Deportes Iquique,69
6084,Dylan Armando Flores Knowles,Costa Rica,Sepsi OSK,69
6085,Iyayi Atiemwen,Nigeria,Dinamo Zagreb,69
6086,Ghaylène Chaalali,Tunisia,Yeni Malatyaspor,69
6087,Gaëtan Robail,France,Racing Club de Lens,69
6088,Jesús Jiménez Núñez,Spain,Górnik Zabrze,69
6089,Aleksandar Paločević,Serbia,Pohang Steelers,69
6090,Filip Holender,Hungary,FC Lugano,69
6091,Andrei Artean,Romania,FC Viitorul,69
6092,김승규 金承奎,Korea Republic,Ulsan Hyundai FC,69
6093,Patrick Farkas,Austria,FC Red Bull Salzburg,69
6094,Marcel Ritzmaier,Austria,Wolfsberger AC,69
6095,George Baldock,England,Sheffield United,69
6096,Andre Wisdom,England,Derby County,69
6097,Moses Odubajo,England,Sheffield Wednesday,69
6098,Luiz Philipe Lima de Oliveira,Brazil,Al Hazem,69
6099,Aníbal Araújo Capela,Portugal,Cosenza,69
6100,Derrick  Williams,Republic of Ireland,Blackburn Rovers,69
6101,Conor Townsend,England,West Bromwich Albion,69
6102,Jurgen  Mattheij,Netherlands,Sparta Rotterdam,69
6103,Oriol Rosell Argerich,Spain,Orlando City SC,69
6104,Nils Röseler,Germany,VVV-Venlo,69
6105,Bjarne Thoelke,Germany,FC Admira Wacker Mödling,69
6106,Tiago Abiola Delfim Almeida Ilori,Portugal,Sporting CP,69
6107,Carlos Labrín,Chile,Audax Italiano,69
6108,Ewerton da Silva Pereira,Brazil,Urawa Red Diamonds,69
6109,Kacper Przybyłko,Poland,Philadelphia Union,69
6110,Axel Ngando,France,AJ Auxerre,69
6111,Dominik Furman,Poland,Wisła Płock,69
6112,Christopher Maxwell,Wales,Hibernian,69
6113,Mathieu Michel,France,AJ Auxerre,69
6114,Dimitris Diamantakos,Greece,FC St. Pauli,69
6115,Riccardo Fiamozzi,Italy,Lecce,69
6116,Edison Flores,Peru,Monarcas Morelia,69
6117,Daniel Pinillos González,Spain,Barnsley,69
6118,Tim Knipping,Germany, SSV Jahn Regensburg,69
6119,Pedro Camilo Franco Ulloa,Colombia,América de Cali,69
6120,Patrick Banggaard,Denmark,SønderjyskE,69
6121,Eder Aleixo Chaux Ospina,Colombia,Patriotas Boyacá FC,69
6122,Abdallah Ndour,Senegal,RC Strasbourg Alsace,69
6123,Sascha Mockenhaupt,Germany,SV Wehen Wiesbaden,69
6124,Gastón Campi,Argentina,Trabzonspor,69
6125,Douglas Willian da Silva Souza,Brazil,FC Paços de Ferreira,69
6126,Fágner Ironi Daponte,Brazil,Al Hazem,69
6127,Muammer Yıldırım,Turkey,Sivasspor,69
6128,Ali Şaşal Vural,Turkey,Sivasspor,69
6129,Bentley Baxter Bahn,Germany,Hallescher FC,69
6130,Karol Mets,Estonia,AIK,69
6131,Bruno  Araújo dos Santos,Brazil,FC Paços de Ferreira,69
6132,Samuel Yohou,Ivory Coast,Paris FC,69
6133,Kastriot Dermaku,Albania,Parma,69
6134,Christoph Riegler,Austria,SKN St. Pölten,69
6135,Anderson Santamaría,Peru,Club Atlas,69
6136,Jonathan Bolingi Mpangi Merikani,DR Congo,Royal Antwerp FC,69
6137,Sadık Çiftpınar,Turkey,Fenerbahçe SK,69
6138,Aylton Filipe Boa Morte,Portugal,Portimonense SC,69
6139,Dominik Frieser,Austria,LASK Linz,69
6140,Matheus Borges Domingues,Brazil,Royal Antwerp FC,69
6141,José Borgueray,Ecuador,Ecuador,69
6142,Fabio Daprelà,Switzerland,FC Lugano,69
6143,Abdelhamid El Kaoutari,Morocco,AS Nancy Lorraine,69
6144,Yannick Thoelen,Belgium,KV Mechelen,69
6145,Alessandro Tuia,Italy,Benevento,69
6146,Michael  Sollbauer,Austria,Wolfsberger AC,69
6147,Stephan Salger,Germany,DSC Arminia Bielefeld,69
6148,Mikkel Kirkeskov,Denmark,Piast Gliwice,69
6149,John Marquis,England,Portsmouth,69
6150,Lucien Owona,Cameroon,UD Almería,69
6151,Juan Agudelo,United States,New England Revolution,69
6152,Francisco Javier Atienza Valverde,Spain,Real Zaragoza,69
6153,Leandro Bacuna,Curacao,Cardiff City,69
6154,Tom Bradshaw,Wales,Millwall,69
6155,Richárd Magyar,Sweden,Hammarby IF,69
6156,Renato Neto Cardoso Porto,Brazil,KV Oostende,69
6157,Sebastian Neumann,Germany,MSV Duisburg,69
6158,Johan Kappelhof,Netherlands,Chicago Fire,69
6159,Maurice Trapp,Germany,VfL Osnabrück,69
6160,Alexander Merkel,Kazakhstan,Heracles Almelo,69
6161,Alessandro Crescenzi,Italy,Hellas Verona,69
6162,Thomas Bruns,Netherlands,PEC Zwolle,69
6163,Florian  Hartherz,Germany,DSC Arminia Bielefeld,69
6164,Richard Boateng,Ghana,AD Alcorcón,69
6165,Nathan Byrne,England,Wigan Athletic,69
6166,Petar Filipović,Germany,Atiker Konyaspor,69
6167,Christopher Dibon,Austria,SK Rapid Wien,69
6168,Chaker  Alhadhur,Comoros,La Berrichonne de Châteauroux,69
6169,Alberto Almici,Italy,Hellas Verona,69
6170,Mamadou Koné,Ivory Coast,Deportivo de La Coruña,69
6171,Mike van Duinen,Netherlands,PEC Zwolle,69
6172,Luís Carlos Ramos Martins,Portugal,Sporting Kansas City,69
6173,Erick Mathoho,South Africa,Kaizer Chiefs,69
6174,Caner Çavlan,Netherlands,FK Austria Wien,69
6175,Nicolaj Thomsen,Denmark,FC København,69
6176,Laurent Jans,Luxembourg,SC Paderborn 07,69
6177,Modou Barrow,Gambia,Denizlispor,69
6178,Joseph-Claude Gyau,United States,FC Cincinnati,69
6179,Lars Veldwijk,South Africa,Sparta Rotterdam,69
6180,Ricardo Abreu Ribeiro,Portugal,FC Paços de Ferreira,69
6181,Johannes Wurtz,Germany,SV Darmstadt 98,69
6182,Markus Kolke,Germany,FC Hansa Rostock,69
6183,Tobias Schröck,Germany,FC Ingolstadt 04,69
6184,Jón Daði Böðvarsson,Iceland,Millwall,69
6185,César Valenzuela Martínez,Chile,CD Huachipato,69
6186,Juan Sebastián Villota Vargas,Colombia,Unión Magdalena,69
6187,Claudio Elías Sepúlveda Castro,Chile,CD Huachipato,69
6188,Tobías Figueroa,Argentina,CD Antofagasta,69
6189,Carlos Gutiérrez González,Spain,CD Numancia,69
6190,Luca Bittante,Italy,Cosenza,69
6191,Álvaro Peña Herrero,Spain,Albacete BP,69
6192,Harold Oshkaly Cummings Segura,Panama,San Jose Earthquakes,69
6193,Mohammed Mounir Abdussalam,Libya,Los Angeles FC,69
6194,Javier Osvaldo Mendoza,Argentina,Club Atlético Huracán,69
6195,Edwin Alexis Velasco Uzuriaga,Colombia,América de Cali,69
6196,Francesco Zampano,Italy,Frosinone,69
6197,Mattia Montini,Italy,Dinamo Bucureşti,69
6198,Salih Dursun,Turkey,Antalyaspor,69
6199,Iliass Bel Hassani,Morocco,PEC Zwolle,69
6200,Buhle Mkhwanazi,South Africa,South Africa,69
6201,Julien  Bègue,France,Astra Giurgiu,69
6202,Víctor Cabrera,Argentina,Montreal Impact,69
6203,Patrick Twumasi,Ghana,Gazişehir Gaziantep F.K.,69
6204,吴兴涵,China PR,Shandong Luneng TaiShan FC,69
6205,조성진 给宋锦,Korea Republic,Suwon Samsung Bluewings,69
6206,Uğur Çiftçi,Turkey,Sivasspor,69
6207,Iñigo Eguaras Álvarez,Spain,Real Zaragoza,69
6208,Stefan Mugoša,Montenegro,Incheon United FC,69
6209,Crislan Henrique da Silva de Sousa,Brazil,Shonan Bellmare,69
6210,Luca Paganini,Italy,Frosinone,69
6211,Sergiy Bolbat,Ukraine,Shakhtar Donetsk,69
6212,Volkan Fındıklı,Turkey,Atiker Konyaspor,69
6213,Sam Johnson,Liberia,Real Salt Lake,69
6214,Lucas Tagliapietra,Brazil,Boavista FC,69
6215,Josep Señé Escudero,Spain,RCD Mallorca,69
6216,Hicham Faik,Netherlands,SC Heerenveen,69
6217,Thembinkosi Lorch,South Africa,Orlando Pirates,69
6218,Matías Rodrigo Campos López,Chile,Universidad de Chile,69
6219,Kevin Bua,Switzerland,FC Basel 1893,69
6220,Nikola Stojiljković,Serbia,Boavista FC,69
6221,Daniel Cataño,Colombia,Deportes Tolima,69
6222,Borja Galán González,Spain,Deportivo de La Coruña,69
6223,Calogero Rizzuto,Germany,FC Erzgebirge Aue,69
6224,Issam Jebali,Tunisia,Odense Boldklub,69
6225,Brayan Alexis Fernández Garcés,Colombia,Patriotas Boyacá FC,69
6226,白崎 凌兵,Japan,Kashima Antlers,69
6227,Florentin Matei,Romania,Astra Giurgiu,69
6228,Souleymane Karamoko,France,AS Nancy Lorraine,69
6229,Amor Layouni,Sweden,FK Bodø/Glimt,69
6230,Elías Fernando Aguilar Vargas,Costa Rica,Jeju United FC,69
6231,Marius Bülter,Germany,1. FC Union Berlin,69
6232,Yuri de Souza Fonseca,Brazil,SD Ponferradina,69
6233,Florent Balmont,France,Dijon FCO,69
6234,Stewart Downing,England,Blackburn Rovers,69
6235,Chris Burke,Scotland,Kilmarnock,69
6236,Jean-François Gillet,Belgium,Standard de Liège,69
6237,Bram Castro,Belgium,KV Mechelen,69
6238,Michael Agazzi,Italy,US Cremonese,69
6239,Niki Mäenpää,Finland,Bristol City,69
6240,Daniele Croce,Italy,US Cremonese,69
6241,Kevin Stuhr-Ellegaard,Denmark,IF Elfsborg,69
6242,Jason Shackell,England,Lincoln City,69
6243,大久保 嘉人,Japan,Júbilo Iwata,69
6244,Emiliano Ramiro Papa,Argentina,Arsenal de Sarandí,69
6245,Luíz Carlos Martins Moreira,Brazil,FC Paços de Ferreira,69
6246,Davy De fauw,Belgium,SV Zulte-Waregem,69
6247,Espen Ruud,Norway,Odds BK,69
6248,Antonio Rosati,Italy,Torino,69
6249,Lucas Matías Licht,Argentina,Gimnasia y Esgrima La Plata,69
6250,Àngel Rangel Zaragoza,Spain,Queens Park Rangers,69
6251,Richard Stearman,England,Sheffield United,69
6252,Jakub Rzeźniczak,Poland,Wisła Płock,69
6253,Rasmus Lindgren,Sweden,BK Häcken,69
6254,Laurent Ciman,Belgium,Toronto FC,69
6255,Mario Sonnleitner,Austria,SK Rapid Wien,69
6256,Daniel Pavlovic,Bosnia Herzegovina,Perugia,69
6257,Danny Fox,Scotland,Wigan Athletic,69
6258,Andrés Eduardo Pérez Gutiérrez,Colombia,Independiente Santa Fe,69
6259,Florian Klein,Austria,FK Austria Wien,69
6260,David Ousted,Denmark,Chicago Fire,69
6261,Uğur Uçar,Turkey,Medipol Başakşehir FK,69
6262,Roland Conde Lamah,Belgium,FC Cincinnati,69
6263,Glenn  Whelan,Republic of Ireland,Heart of Midlothian,69
6264,Sébastien Pocognoli,Belgium,Standard de Liège,69
6265,Jamie Young,England,Brisbane Roar,69
6266,Drew Moor,United States,Toronto FC,69
6267,Chris Wondolowski,United States,San Jose Earthquakes,69
6268,Will Johnson,Canada,Orlando City SC,69
6269,Lee Wallace,Scotland,Queens Park Rangers,69
6270,Tim Sparv,Finland,FC Midtjylland,69
6271,Carlos Javier Acuña Caballero,Paraguay,Albacete BP,69
6272,박주영 朴周永,Korea Republic,FC Seoul,69
6273,Trevor Carson,Northern Ireland,Motherwell,69
6274,Steffen Hagen,Norway,Odds BK,69
6275,Magnus Troest,Denmark,Castellammare di Stabia,69
6276,Danijel Milićević,Bosnia Herzegovina,KAS Eupen,69
6277,Frank Fielding,England,Millwall,69
6278,Joe Garner,England,Wigan Athletic,69
6279,Kieran Lee,England,Sheffield Wednesday,69
6280,Liam Bridcutt,Scotland,Nottingham Forest,69
6281,Paul Huntington,England,Preston North End,69
6282,Vullnet Basha,Albania,Wisła Kraków,69
6283,Aythami Artiles Oliva,Spain,UD Las Palmas,69
6284,José Vítor Moreira Semedo,Portugal,Vitória de Setúbal,69
6285,İlhan Parlak,Turkey,MKE Ankaragücü,69
6286,Matías Cahais,Argentina,CD O'Higgins,69
6287,Tomasz Jodłowiec,Poland,Legia Warszawa,69
6288,Lee Tomlin,England,Cardiff City,69
6289,Matteo Scozzarella,Italy,Parma,69
6290,Jesús Rueda Ambrosio,Spain,Extremadura UD,69
6291,Nathan Dyer,England,Swansea City,69
6292,Christoph Leitgeb,Austria,SK Sturm Graz,69
6293,Rúrik Gíslason,Iceland,SV Sandhausen,69
6294,Jhonny Cristián Herrera Muñoz,Chile,Universidad de Chile,69
6295,Maynor Alexis Figueroa Róchez,Honduras,Houston Dynamo,69
6296,Birkir Bjarnason,Iceland,Iceland,69
6297,Przemysław Tytoń,Poland,FC Cincinnati,69
6298,Viktor Elm,Sweden,Kalmar FF,69
6299,Lasse Nielsen,Denmark,Malmö FF,69
6300,Bernd Nehrig,Germany,Eintracht Braunschweig,69
6301,Carlos Bellvís Llorens,Spain,AD Alcorcón,69
6302,Simone Damiano Grippo,Switzerland,Real Zaragoza,69
6303,Pär Hansson,Sweden,Helsingborgs IF,69
6304,Aydın Karabulut,Turkey,MKE Ankaragücü,69
6305,Juan Ignacio González Ibarra,Mexico,Club León,69
6306,Gilles Arnaud Sutchuin Djoum,Cameroon,Al Raed,69
6307,Alex Pearce,Republic of Ireland,Millwall,69
6308,Vito Mannone,Italy,Minnesota United FC,69
6309,George Boyd,Scotland,Peterborough United,69
6310,Edgar Bruno da Silva,Brazil,Daegu FC,69
6311,Dejan Damjanović,Montenegro,Suwon Samsung Bluewings,69
6312,Te Se Chong,Korea DPR,Shimizu S-Pulse,69
6313,Tomáš  Necid,Czech Republic,ADO Den Haag,69
6314,黄博文,China PR,Guangzhou Evergrande Taobao FC,69
6315,David Stockdale,England,Birmingham City,69
6316,Mark Beevers,England,Peterborough United,69
6317,张呈栋,China PR,Hebei China Fortune FC,69
6318,Daniel Gordon,Jamaica,Karlsruher SC,69
6319,Thorsten Kirschbaum,Germany,VVV-Venlo,69
6320,Diego Vera,Uruguay,Curicó Unido,69
6321,Shay Logan,England,Aberdeen,69
6322,Marcello Gazzola,Italy,Parma,69
6323,Błażej Augustyn,Poland,Lechia Gdańsk,69
6324,Jo Inge Berget,Norway,Malmö FF,69
6325,Georges Mandjeck,Cameroon,Sparta Praha,69
6326,Johannes van den Bergh,Germany,Holstein Kiel,69
6327,Sören Gonther,Germany,FC Erzgebirge Aue,69
6328,Christian Strohdiek,Germany,SC Paderborn 07,69
6329,Christian Ramsebner,Austria,LASK Linz,69
6330,Alfonso Blanco Antúnez,Mexico,Pachuca,69
6331,Ande Dona N'Doh,Cameroon,AS Nancy Lorraine,69
6332,Stefano Celozzi,Germany,VfL Bochum 1848,69
6333,Riccardo Maniero,Italy,Pescara,69
6334,Eric Lichaj,United States,Hull City,69
6335,Ľubomír Guldan,Slovakia,Zagłębie Lubin,69
6336,Denis Tonucci,Italy,Castellammare di Stabia,69
6337,Michiel Kramer,Netherlands,ADO Den Haag,69
6338,Aurélien Collin,France,Philadelphia Union,69
